time,IP,seqno,pkt,tx,MIsent,MIrecv,RSsent,RSRECV,hop_cnt,dis,dio,dao,rank
1463033434,2001:470:83ae:2:212:6d02::4013,36,0,0,0,0,0,0,255,0,0,0,0
1463033434,2001:470:83ae:2:212:6d02::4013,37,1,1,0,0,0,0,255,0,0,0,0
1463033434,2001:470:83ae:2:212:6d02::4013,38,0,0,0,0,0,0,255,0,0,0,0
1463033434,2001:470:83ae:2:212:6d02::4013,39,0,0,0,0,0,0,255,0,0,0,0
1463033435,2001:470:83ae:2:212:6d02::4013,40,0,0,0,0,0,0,255,0,0,0,0
1463033435,2001:470:83ae:2:212:6d02::4013,41,0,0,0,0,0,0,255,0,0,0,0
1463033435,2001:470:83ae:2:212:6d02::4013,42,0,0,0,0,0,0,255,0,0,0,0
1463033435,2001:470:83ae:2:212:6d02::4013,43,1,1,0,0,0,0,255,0,0,0,0
1463033435,2001:470:83ae:2:212:6d02::4013,44,0,0,0,0,0,0,255,0,0,0,0
1463033435,2001:470:83ae:2:212:6d02::4013,45,0,0,0,0,0,0,255,0,0,0,0
1463033436,2001:470:83ae:2:212:6d02::4013,46,0,0,0,0,0,0,255,0,0,0,0
1463033436,2001:470:83ae:2:212:6d02::4013,47,0,0,0,0,0,0,255,0,0,0,0
1463033436,2001:470:83ae:2:212:6d02::4013,48,1,1,0,0,0,0,255,0,0,0,0
1463033436,2001:470:83ae:2:212:6d02::4013,49,1,1,0,0,0,0,255,0,0,0,0
1463033436,2001:470:83ae:2:212:6d02::4013,50,0,0,0,0,0,0,255,0,0,0,0
1463033436,2001:470:83ae:2:212:6d02::4013,51,0,0,0,0,0,0,255,0,0,0,0
1463033437,2001:470:83ae:2:212:6d02::4013,52,0,0,0,0,0,0,255,0,0,0,0
1463033437,2001:470:83ae:2:212:6d02::4013,53,0,0,0,0,0,0,255,0,0,0,0
1463033437,2001:470:83ae:2:212:6d02::4013,54,0,0,0,0,0,0,255,0,0,0,0
1463033437,2001:470:83ae:2:212:6d02::4013,55,1,1,0,0,0,0,255,0,0,0,0
1463033437,2001:470:83ae:2:212:6d02::4013,56,0,0,0,0,0,0,255,0,0,0,0
1463033437,2001:470:83ae:2:212:6d02::4013,57,0,0,0,0,0,0,255,0,0,0,0
1463033438,2001:470:83ae:2:212:6d02::4013,58,0,0,0,0,0,0,255,0,0,0,0
1463033438,2001:470:83ae:2:212:6d02::4013,59,1,1,0,0,0,0,255,0,0,0,0
1463033438,2001:470:83ae:2:212:6d02::4013,60,0,0,0,0,0,0,255,0,0,0,0
1463033438,2001:470:83ae:2:212:6d02::4013,61,1,1,0,0,0,0,255,0,0,0,0
1463033438,2001:470:83ae:2:212:6d02::4013,62,0,0,0,0,0,0,255,0,0,0,0
1463033438,2001:470:83ae:2:212:6d02::4013,63,0,0,0,0,0,0,255,0,0,0,0
1463033439,2001:470:83ae:2:212:6d02::4013,64,0,0,0,0,0,0,255,0,0,0,0
1463033439,2001:470:83ae:2:212:6d02::4013,65,0,0,0,0,0,0,255,0,0,0,0
1463033439,2001:470:83ae:2:212:6d02::4013,66,1,1,0,0,0,0,255,0,0,0,0
1463033439,2001:470:83ae:2:212:6d02::4013,67,0,0,0,0,0,0,255,0,0,0,0
1463033440,2001:470:83ae:2:212:6d02::4013,68,0,0,0,0,0,0,255,0,0,0,0
1463033440,2001:470:83ae:2:212:6d02::4013,69,0,0,0,0,0,0,255,0,0,0,0
1463033440,2001:470:83ae:2:212:6d02::4013,70,0,0,0,0,0,0,255,0,0,0,0
1463033440,2001:470:83ae:2:212:6d02::4013,71,0,0,0,0,0,0,255,0,0,0,0
1463033440,2001:470:83ae:2:212:6d02::4013,72,1,1,0,0,0,0,255,0,0,0,0
1463033440,2001:470:83ae:2:212:6d02::4013,73,0,0,0,0,0,0,255,0,0,0,0
1463033441,2001:470:83ae:2:212:6d02::4013,74,0,0,0,0,0,0,255,0,0,0,0
1463033441,2001:470:83ae:2:212:6d02::4013,75,0,0,0,0,0,0,255,0,0,0,0
1463033441,2001:470:83ae:2:212:6d02::4013,76,0,0,0,0,0,0,255,0,0,0,0
1463033441,2001:470:83ae:2:212:6d02::4013,77,0,0,0,0,0,0,255,0,0,0,0
1463033441,2001:470:83ae:2:212:6d02::4013,78,1,1,0,0,0,0,255,0,0,0,0
1463033441,2001:470:83ae:2:212:6d02::4013,79,0,0,0,0,0,0,255,0,0,0,0
1463033442,2001:470:83ae:2:212:6d02::4013,80,0,0,0,0,0,0,255,0,0,0,0
1463033442,2001:470:83ae:2:212:6d02::4013,81,0,0,0,0,0,0,255,0,0,0,0
1463033442,2001:470:83ae:2:212:6d02::4013,82,0,0,0,0,0,0,255,0,0,0,0
1463033442,2001:470:83ae:2:212:6d02::4013,83,0,0,0,0,0,0,255,0,0,0,0
1463033442,2001:470:83ae:2:212:6d02::4013,84,1,1,0,0,0,0,255,0,0,0,0
1463033442,2001:470:83ae:2:212:6d02::4013,85,0,0,0,0,0,0,255,0,0,0,0
1463033443,2001:470:83ae:2:212:6d02::4013,86,0,0,0,0,0,0,255,0,0,0,0
1463033443,2001:470:83ae:2:212:6d02::4013,87,0,0,0,0,0,0,255,0,0,0,0
1463033443,2001:470:83ae:2:212:6d02::4013,88,0,0,0,0,0,0,255,0,0,0,0
1463033443,2001:470:83ae:2:212:6d02::4013,89,0,0,0,0,0,0,255,0,0,0,0
1463033443,2001:470:83ae:2:212:6d02::4013,90,1,1,0,0,0,0,255,0,0,0,0
1463033443,2001:470:83ae:2:212:6d02::4013,91,0,0,0,0,0,0,255,0,0,0,0
1463033444,2001:470:83ae:2:212:6d02::4013,92,0,0,0,0,0,0,255,0,0,0,0
1463033444,2001:470:83ae:2:212:6d02::4013,93,0,0,0,0,0,0,255,0,0,0,0
1463033444,2001:470:83ae:2:212:6d02::4013,94,0,0,0,0,0,0,255,0,0,0,0
1463033444,2001:470:83ae:2:212:6d02::4013,95,0,0,0,0,0,0,255,0,0,0,0
1463033444,2001:470:83ae:2:212:6d02::4013,96,1,1,0,0,0,0,255,0,0,0,0
1463033444,2001:470:83ae:2:212:6d02::4013,97,0,0,0,0,0,0,255,0,0,0,0
1463033445,2001:470:83ae:2:212:6d02::4013,98,1,1,0,0,0,0,255,0,0,0,0
1463033445,2001:470:83ae:2:212:6d02::4013,99,0,0,0,0,0,0,255,0,0,0,0
1463033445,2001:470:83ae:2:212:6d02::4013,100,0,0,0,0,0,0,255,0,0,0,0
1463033445,2001:470:83ae:2:212:6d02::4013,101,0,0,0,0,0,0,255,0,0,0,0
1463033445,2001:470:83ae:2:212:6d02::4013,102,1,1,0,0,0,0,255,0,0,0,0
1463033445,2001:470:83ae:2:212:6d02::4013,103,0,0,0,0,0,0,255,0,0,0,0
1463033446,2001:470:83ae:2:212:6d02::4013,104,0,0,0,0,0,0,255,0,0,0,0
1463033446,2001:470:83ae:2:212:6d02::4013,105,0,0,0,0,0,0,255,0,0,0,0
1463033446,2001:470:83ae:2:212:6d02::4013,106,0,0,0,0,0,0,255,0,0,0,0
1463033446,2001:470:83ae:2:212:6d02::4013,107,0,0,0,0,0,0,255,0,0,0,0
1463033446,2001:470:83ae:2:212:6d02::4013,108,1,1,0,0,0,0,255,0,0,0,0
1463033446,2001:470:83ae:2:212:6d02::4013,109,0,0,0,0,0,0,255,0,0,0,0
1463033447,2001:470:83ae:2:212:6d02::4013,110,0,0,0,0,0,0,255,0,0,0,0
1463033447,2001:470:83ae:2:212:6d02::4013,111,0,0,0,0,0,0,255,0,0,0,0
1463033447,2001:470:83ae:2:212:6d02::4013,112,0,0,0,0,0,0,255,0,0,0,0
1463033447,2001:470:83ae:2:212:6d02::4013,113,0,0,0,0,0,0,255,0,0,0,0
1463033447,2001:470:83ae:2:212:6d02::4013,114,1,1,0,0,0,0,255,0,0,0,0
1463033447,2001:470:83ae:2:212:6d02::4013,115,0,0,0,0,0,0,255,0,0,0,0
1463033448,2001:470:83ae:2:212:6d02::4013,116,0,0,0,0,0,0,255,0,0,0,0
1463033448,2001:470:83ae:2:212:6d02::4013,117,0,0,0,0,0,0,255,0,0,0,0
1463033448,2001:470:83ae:2:212:6d02::4013,118,0,0,0,0,0,0,255,0,0,0,0
1463033448,2001:470:83ae:2:212:6d02::4013,119,0,0,0,0,0,0,255,0,0,0,0
1463033448,2001:470:83ae:2:212:6d02::4013,120,1,1,0,0,0,0,255,0,0,0,0
1463033448,2001:470:83ae:2:212:6d02::4013,121,0,0,0,0,0,0,255,0,0,0,0
1463033449,2001:470:83ae:2:212:6d02::4013,122,1,1,0,0,0,0,255,0,0,0,0
1463033449,2001:470:83ae:2:212:6d02::4013,123,0,0,0,0,0,0,255,0,0,0,0
1463033449,2001:470:83ae:2:212:6d02::4013,124,0,0,0,0,0,0,255,0,0,0,0
1463033449,2001:470:83ae:2:212:6d02::4013,125,0,0,0,0,0,0,255,0,0,0,0
1463033449,2001:470:83ae:2:212:6d02::4013,126,1,1,0,0,0,0,255,0,0,0,0
1463033449,2001:470:83ae:2:212:6d02::4013,127,0,0,0,0,0,0,255,0,0,0,0
1463033450,2001:470:83ae:2:212:6d02::4013,128,0,0,0,0,0,0,255,0,0,0,0
1463033450,2001:470:83ae:2:212:6d02::4013,129,0,0,0,0,0,0,255,0,0,0,0
1463033450,2001:470:83ae:2:212:6d02::4013,130,0,0,0,0,0,0,255,0,0,0,0
1463033450,2001:470:83ae:2:212:6d02::4013,131,0,0,0,0,0,0,255,0,0,0,0
1463033450,2001:470:83ae:2:212:6d02::4013,132,1,1,0,0,0,0,255,0,0,0,0
1463033450,2001:470:83ae:2:212:6d02::4013,133,1,1,0,0,0,0,255,0,0,0,0
1463033451,2001:470:83ae:2:212:6d02::4013,134,0,0,0,0,0,0,255,0,0,0,0
1463033451,2001:470:83ae:2:212:6d02::4013,135,0,0,0,0,0,0,255,0,0,0,0
1463033451,2001:470:83ae:2:212:6d02::4013,136,0,0,0,0,0,0,255,0,0,0,0
1463033451,2001:470:83ae:2:212:6d02::4013,137,0,0,0,0,0,0,255,0,0,0,0
1463033451,2001:470:83ae:2:212:6d02::4013,138,1,1,0,0,0,0,255,0,0,0,0
1463033451,2001:470:83ae:2:212:6d02::4013,139,0,0,0,0,0,0,255,0,0,0,0
1463033452,2001:470:83ae:2:212:6d02::4013,140,0,0,0,0,0,0,255,0,0,0,0
1463033452,2001:470:83ae:2:212:6d02::4013,141,0,0,0,0,0,0,255,0,0,0,0
1463033452,2001:470:83ae:2:212:6d02::4013,142,0,0,0,0,0,0,255,0,0,0,0
1463033452,2001:470:83ae:2:212:6d02::4013,143,1,1,0,0,0,0,255,0,0,0,0
1463033452,2001:470:83ae:2:212:6d02::4013,144,0,0,0,0,0,0,255,0,0,0,0
1463033452,2001:470:83ae:2:212:6d02::4013,145,0,0,0,0,0,0,255,0,0,0,0
1463033453,2001:470:83ae:2:212:6d02::4013,146,0,0,0,0,0,0,255,0,0,0,0
1463033453,2001:470:83ae:2:212:6d02::4013,147,0,0,0,0,0,0,255,0,0,0,0
1463033453,2001:470:83ae:2:212:6d02::4013,148,0,0,0,0,0,0,255,0,0,0,0
1463033453,2001:470:83ae:2:212:6d02::4013,149,1,1,0,0,0,0,255,0,0,0,0
1463033453,2001:470:83ae:2:212:6d02::4013,150,0,0,0,0,0,0,255,0,0,0,0
1463033453,2001:470:83ae:2:212:6d02::4013,151,0,0,0,0,0,0,255,0,0,0,0
1463033454,2001:470:83ae:2:212:6d02::4013,152,0,0,0,0,0,0,255,0,0,0,0
1463033454,2001:470:83ae:2:212:6d02::4013,153,0,0,0,0,0,0,255,0,0,0,0
1463033454,2001:470:83ae:2:212:6d02::4013,154,0,0,0,0,0,0,255,0,0,0,0
1463033454,2001:470:83ae:2:212:6d02::4013,155,1,1,0,0,0,0,255,0,0,0,0
1463033454,2001:470:83ae:2:212:6d02::4013,156,0,0,0,0,0,0,255,0,0,0,0
1463033455,2001:470:83ae:2:212:6d02::4013,157,0,0,0,0,0,0,255,0,0,0,0
1463033455,2001:470:83ae:2:212:6d02::4013,158,0,0,0,0,0,0,255,0,0,0,0
1463033455,2001:470:83ae:2:212:6d02::4013,159,0,0,0,0,0,0,255,0,0,0,0
1463033455,2001:470:83ae:2:212:6d02::4013,160,0,0,0,0,0,0,255,0,0,0,0
1463033456,2001:470:83ae:2:212:6d02::4013,161,1,1,0,0,0,0,255,0,0,0,0
1463033456,2001:470:83ae:2:212:6d02::4013,162,0,0,0,0,0,0,255,0,0,0,0
1463033456,2001:470:83ae:2:212:6d02::4013,163,0,0,0,0,0,0,255,0,0,0,0
1463033456,2001:470:83ae:2:212:6d02::4013,164,0,0,0,0,0,0,255,0,0,0,0
1463033457,2001:470:83ae:2:212:6d02::4013,165,0,0,0,0,0,0,255,0,0,0,0
1463033457,2001:470:83ae:2:212:6d02::4013,166,0,0,0,0,0,0,255,0,0,0,0
1463033457,2001:470:83ae:2:212:6d02::4013,167,1,1,0,0,0,0,255,0,0,0,0
1463033457,2001:470:83ae:2:212:6d02::4013,168,0,0,0,0,0,0,255,0,0,0,0
1463033457,2001:470:83ae:2:212:6d02::4013,169,0,0,0,0,0,0,255,0,0,0,0
1463033457,2001:470:83ae:2:212:6d02::4013,170,0,0,0,0,0,0,255,0,0,0,0
1463033458,2001:470:83ae:2:212:6d02::4013,171,0,0,0,0,0,0,255,0,0,0,0
1463033458,2001:470:83ae:2:212:6d02::4013,172,0,0,0,0,0,0,255,0,0,0,0
1463033458,2001:470:83ae:2:212:6d02::4013,173,1,1,0,0,0,0,255,0,0,0,0
1463033458,2001:470:83ae:2:212:6d02::4013,174,0,0,0,0,0,0,255,0,0,0,0
1463033458,2001:470:83ae:2:212:6d02::4013,175,0,0,0,0,0,0,255,0,0,0,0
1463033458,2001:470:83ae:2:212:6d02::4013,176,0,0,0,0,0,0,255,0,0,0,0
1463033459,2001:470:83ae:2:212:6d02::4013,177,0,0,0,0,0,0,255,0,0,0,0
1463033459,2001:470:83ae:2:212:6d02::4013,178,0,0,0,0,0,0,255,0,0,0,0
1463033459,2001:470:83ae:2:212:6d02::4013,179,1,1,0,0,0,0,255,0,0,0,0
1463033459,2001:470:83ae:2:212:6d02::4013,180,0,0,0,0,0,0,255,0,0,0,0
1463033459,2001:470:83ae:2:212:6d02::4013,181,1,1,0,0,0,0,255,0,0,0,0
1463033459,2001:470:83ae:2:212:6d02::4013,182,0,0,0,0,0,0,255,0,0,0,0
1463033460,2001:470:83ae:2:212:6d02::4013,183,0,0,0,0,0,0,255,0,0,0,0
1463033460,2001:470:83ae:2:212:6d02::4013,184,0,0,0,0,0,0,255,0,0,0,0
1463033460,2001:470:83ae:2:212:6d02::4013,185,1,1,0,0,0,0,255,0,0,0,0
1463033460,2001:470:83ae:2:212:6d02::4013,186,0,0,0,0,0,0,255,0,0,0,0
1463033460,2001:470:83ae:2:212:6d02::4013,187,0,0,0,0,0,0,255,0,0,0,0
1463033460,2001:470:83ae:2:212:6d02::4013,188,0,0,0,0,0,0,255,0,0,0,0
1463033461,2001:470:83ae:2:212:6d02::4013,189,0,0,0,0,0,0,255,0,0,0,0
1463033461,2001:470:83ae:2:212:6d02::4013,190,0,0,0,0,0,0,255,0,0,0,0
1463033461,2001:470:83ae:2:212:6d02::4013,191,1,1,0,0,0,0,255,0,0,0,0
1463033461,2001:470:83ae:2:212:6d02::4013,192,0,0,0,0,0,0,255,0,0,0,0
1463033461,2001:470:83ae:2:212:6d02::4013,193,0,0,0,0,0,0,255,0,0,0,0
1463033461,2001:470:83ae:2:212:6d02::4013,194,0,0,0,0,0,0,255,0,0,0,0
1463033462,2001:470:83ae:2:212:6d02::4013,195,0,0,0,0,0,0,255,0,0,0,0
1463033462,2001:470:83ae:2:212:6d02::4013,196,0,0,0,0,0,0,255,0,0,0,0
1463033462,2001:470:83ae:2:212:6d02::4013,197,2,2,0,0,0,0,255,0,0,0,0
1463033462,2001:470:83ae:2:212:6d02::4013,198,0,0,0,0,0,0,255,0,0,0,0
1463033462,2001:470:83ae:2:212:6d02::4013,199,0,0,0,0,0,0,255,0,0,0,0
1463033462,2001:470:83ae:2:212:6d02::4013,200,0,0,0,0,0,0,255,0,0,0,0
1463033463,2001:470:83ae:2:212:6d02::4013,201,0,0,0,0,0,0,255,0,0,0,0
1463033463,2001:470:83ae:2:212:6d02::4013,202,0,0,0,0,0,0,255,0,0,0,0
1463033463,2001:470:83ae:2:212:6d02::4013,203,1,1,0,0,0,0,255,0,0,0,0
1463033463,2001:470:83ae:2:212:6d02::4013,204,0,0,0,0,0,0,255,0,0,0,0
1463033463,2001:470:83ae:2:212:6d02::4013,205,0,0,0,0,0,0,255,0,0,0,0
1463033463,2001:470:83ae:2:212:6d02::4013,206,0,0,0,0,0,0,255,0,0,0,0
1463033464,2001:470:83ae:2:212:6d02::4013,207,0,0,0,0,0,0,255,0,0,0,0
1463033464,2001:470:83ae:2:212:6d02::4013,208,0,0,0,0,0,0,255,0,0,0,0
1463033464,2001:470:83ae:2:212:6d02::4013,209,1,1,0,0,0,0,255,0,0,0,0
1463033464,2001:470:83ae:2:212:6d02::4013,210,0,0,0,0,0,0,255,0,0,0,0
1463033464,2001:470:83ae:2:212:6d02::4013,211,0,0,0,0,0,0,255,0,0,0,0
1463033464,2001:470:83ae:2:212:6d02::4013,212,0,0,0,0,0,0,255,0,0,0,0
1463033465,2001:470:83ae:2:212:6d02::4013,213,0,0,0,0,0,0,255,0,0,0,0
1463033465,2001:470:83ae:2:212:6d02::4013,214,0,0,0,0,0,0,255,0,0,0,0
1463033465,2001:470:83ae:2:212:6d02::4013,215,1,1,0,0,0,0,255,0,0,0,0
1463033465,2001:470:83ae:2:212:6d02::4013,216,0,0,0,0,0,0,255,0,0,0,0
1463033465,2001:470:83ae:2:212:6d02::4013,217,0,0,0,0,0,0,255,0,0,0,0
1463033466,2001:470:83ae:2:212:6d02::4013,218,0,0,0,0,0,0,255,0,0,0,0
1463033466,2001:470:83ae:2:212:6d02::4013,219,0,0,0,0,0,0,255,0,0,0,0
1463033466,2001:470:83ae:2:212:6d02::4013,220,1,1,0,0,0,0,255,0,0,0,0
1463033466,2001:470:83ae:2:212:6d02::4013,221,0,0,0,0,0,0,255,0,0,0,0
1463033466,2001:470:83ae:2:212:6d02::4013,222,0,0,0,0,0,0,255,0,0,0,0
1463033466,2001:470:83ae:2:212:6d02::4013,223,0,0,0,0,0,0,255,0,0,0,0
1463033467,2001:470:83ae:2:212:6d02::4013,224,0,0,0,0,0,0,255,0,0,0,0
1463033467,2001:470:83ae:2:212:6d02::4013,225,0,0,0,0,0,0,255,0,0,0,0
1463033467,2001:470:83ae:2:212:6d02::4013,226,1,1,0,0,0,0,255,0,0,0,0
1463033467,2001:470:83ae:2:212:6d02::4013,227,0,0,0,0,0,0,255,0,0,0,0
1463033467,2001:470:83ae:2:212:6d02::4013,228,0,0,0,0,0,0,255,0,0,0,0
1463033467,2001:470:83ae:2:212:6d02::4013,229,0,0,0,0,0,0,255,0,0,0,0
1463033467,2001:470:83ae:2:212:6d02::4013,230,0,0,0,0,0,0,255,0,0,0,0
1463033468,2001:470:83ae:2:212:6d02::4013,231,0,0,0,0,0,0,255,0,0,0,0
1463033468,2001:470:83ae:2:212:6d02::4013,232,1,1,0,0,0,0,255,0,0,0,0
1463033468,2001:470:83ae:2:212:6d02::4013,233,1,1,0,0,0,0,255,0,0,0,0
1463033468,2001:470:83ae:2:212:6d02::4013,234,0,0,0,0,0,0,255,0,0,0,0
1463033468,2001:470:83ae:2:212:6d02::4013,235,0,0,0,0,0,0,255,0,0,0,0
1463033468,2001:470:83ae:2:212:6d02::4013,236,0,0,0,0,0,0,255,0,0,0,0
1463033469,2001:470:83ae:2:212:6d02::4013,237,0,0,0,0,0,0,255,0,0,0,0
1463033469,2001:470:83ae:2:212:6d02::4013,238,1,1,0,0,0,0,255,0,0,0,0
1463033469,2001:470:83ae:2:212:6d02::4013,239,0,0,0,0,0,0,255,0,0,0,0
1463033469,2001:470:83ae:2:212:6d02::4013,240,1,1,0,0,0,0,255,0,0,0,0
1463033469,2001:470:83ae:2:212:6d02::4013,241,0,0,0,0,0,0,255,0,0,0,0
1463033469,2001:470:83ae:2:212:6d02::4013,242,0,0,0,0,0,0,255,0,0,0,0
1463033470,2001:470:83ae:2:212:6d02::4013,243,0,0,0,0,0,0,255,0,0,0,0
1463033470,2001:470:83ae:2:212:6d02::4013,244,1,1,0,0,0,0,255,0,0,0,0
1463033470,2001:470:83ae:2:212:6d02::4013,245,0,0,0,0,0,0,255,0,0,0,0
1463033470,2001:470:83ae:2:212:6d02::4013,246,0,0,0,0,0,0,255,0,0,0,0
1463033470,2001:470:83ae:2:212:6d02::4013,247,0,0,0,0,0,0,255,0,0,0,0
1463033470,2001:470:83ae:2:212:6d02::4013,248,0,0,0,0,0,0,255,0,0,0,0
1463033471,2001:470:83ae:2:212:6d02::4013,249,0,0,0,0,0,0,255,0,0,0,0
1463033471,2001:470:83ae:2:212:6d02::4013,250,1,1,0,0,0,0,255,0,0,0,0
1463033471,2001:470:83ae:2:212:6d02::4013,251,0,0,0,0,0,0,255,0,0,0,0
1463033471,2001:470:83ae:2:212:6d02::4013,252,0,0,0,0,0,0,255,0,0,0,0
1463033471,2001:470:83ae:2:212:6d02::4013,253,0,0,0,0,0,0,255,0,0,0,0
1463033471,2001:470:83ae:2:212:6d02::4013,254,0,0,0,0,0,0,255,0,0,0,0
1463033472,2001:470:83ae:2:212:6d02::4013,255,0,0,0,0,0,0,255,0,0,0,0
1463033472,2001:470:83ae:2:212:6d02::4013,256,1,1,0,0,0,0,255,0,0,0,0
1463033472,2001:470:83ae:2:212:6d02::4013,257,0,0,0,0,0,0,255,0,0,0,0
1463033472,2001:470:83ae:2:212:6d02::4013,258,0,0,0,0,0,0,255,0,0,0,0
1463033472,2001:470:83ae:2:212:6d02::4013,259,0,0,0,0,0,0,255,0,0,0,0
1463033472,2001:470:83ae:2:212:6d02::4013,260,0,0,0,0,0,0,255,0,0,0,0
1463033473,2001:470:83ae:2:212:6d02::4013,261,0,0,0,0,0,0,255,0,0,0,0
1463033473,2001:470:83ae:2:212:6d02::4013,262,1,1,0,0,0,0,255,0,0,0,0
1463033473,2001:470:83ae:2:212:6d02::4013,263,0,0,0,0,0,0,255,0,0,0,0
1463033473,2001:470:83ae:2:212:6d02::4013,264,0,0,0,0,0,0,255,0,0,0,0
1463033473,2001:470:83ae:2:212:6d02::4013,265,0,0,0,0,0,0,255,0,0,0,0
1463033473,2001:470:83ae:2:212:6d02::4013,266,0,0,0,0,0,0,255,0,0,0,0
1463033474,2001:470:83ae:2:212:6d02::4013,267,0,0,0,0,0,0,255,0,0,0,0
1463033474,2001:470:83ae:2:212:6d02::4013,268,1,1,0,0,0,0,255,0,0,0,0
1463033474,2001:470:83ae:2:212:6d02::4013,269,0,0,0,0,0,0,255,0,0,0,0
1463033474,2001:470:83ae:2:212:6d02::4013,270,0,0,0,0,0,0,255,0,0,0,0
1463033474,2001:470:83ae:2:212:6d02::4013,271,0,0,0,0,0,0,255,0,0,0,0
1463033475,2001:470:83ae:2:212:6d02::4013,272,0,0,0,0,0,0,255,0,0,0,0
1463033475,2001:470:83ae:2:212:6d02::4013,273,0,0,0,0,0,0,255,0,0,0,0
1463033475,2001:470:83ae:2:212:6d02::4013,274,1,1,0,0,0,0,255,0,0,0,0
1463033475,2001:470:83ae:2:212:6d02::4013,275,0,0,0,0,0,0,255,0,0,0,0
1463033475,2001:470:83ae:2:212:6d02::4013,276,0,0,0,0,0,0,255,0,0,0,0
1463033476,2001:470:83ae:2:212:6d02::4013,277,0,0,0,0,0,0,255,0,0,0,0
1463033476,2001:470:83ae:2:212:6d02::4013,278,0,0,0,0,0,0,255,0,0,0,0
1463033476,2001:470:83ae:2:212:6d02::4013,279,0,0,0,0,0,0,255,0,0,0,0
1463033476,2001:470:83ae:2:212:6d02::4013,280,1,1,0,0,0,0,255,0,0,0,0
1463033476,2001:470:83ae:2:212:6d02::4013,281,0,0,0,0,0,0,255,0,0,0,0
1463033476,2001:470:83ae:2:212:6d02::4013,282,0,0,0,0,0,0,255,0,0,0,0
1463033477,2001:470:83ae:2:212:6d02::4013,283,0,0,0,0,0,0,255,0,0,0,0
